29,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
30,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
31,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
32,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
33,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
34,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
35,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
36,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
37,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
38,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
39,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
40,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
41,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
42,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
43,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
44,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
45,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
46,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
47,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
48,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
49,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
50,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
51,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
52,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
53,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
54,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
55,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
56,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
57,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
58,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
59,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
60,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
61,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
62,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
63,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
64,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
65,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
66,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
67,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
68,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
69,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
70,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
71,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
72,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
73,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
74,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
75,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
76,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
77,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
78,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
79,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
80,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
81,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
82,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
83,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
84,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
85,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
86,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
87,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
88,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
89,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
90,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
91,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
92,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
93,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
94,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
95,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
96,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
97,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
98,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
99,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
100,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
101,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
102,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
103,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
104,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
105,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
106,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
107,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
108,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
109,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
110,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
111,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
112,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
113,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
114,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
115,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
116,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
117,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
118,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
119,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
120,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
121,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
122,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
123,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
124,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
125,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
126,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
127,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
128,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
129,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
130,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
131,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
132,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
133,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
134,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
135,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
136,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
137,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
138,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
139,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
140,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
141,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
142,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
143,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
144,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
145,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
146,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
147,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
148,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
149,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
150,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
151,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
152,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
153,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
154,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
155,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
156,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
157,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
158,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
159,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
160,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
161,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
162,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
163,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
164,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
165,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
166,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
167,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
168,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
169,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
170,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
171,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
172,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
173,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
174,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
175,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
176,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
177,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
178,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
179,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
180,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
181,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
182,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
183,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
184,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
185,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
186,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
187,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
188,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
189,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
190,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
191,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
192,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
193,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
194,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
195,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
196,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
197,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
198,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
199,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
200,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
201,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
202,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
203,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
204,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
205,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
206,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
207,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
208,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
209,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
210,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
211,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
212,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
213,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
214,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
215,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
216,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
217,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
218,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
219,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
220,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
221,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
222,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
223,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
224,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
225,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
226,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
227,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
228,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
229,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
230,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
231,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
232,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
233,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
234,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
235,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
236,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
237,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
238,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
239,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
240,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
241,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
242,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
243,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
244,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
245,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
246,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
247,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
248,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
249,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
250,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
251,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
252,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
253,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
254,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
255,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
256,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
257,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
258,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
259,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
260,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
261,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
262,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
263,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
264,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
265,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
266,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
267,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
268,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
269,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
270,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
271,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
272,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
273,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
274,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
275,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
276,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
277,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
278,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
279,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
280,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
281,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
282,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
283,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
284,Kemps_FatFreeWholeMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
285,Kemps_FatFreeSkimMilk,calories,90,fat,0,carbohydrate,13,fiber,0,protein,9
